,time,current
0,0.0006,9.99972e-06
1,0.10066,9.99839e-06
2,0.20062,9.99824e-06
3,0.30066,9.99852e-06
4,0.40067,9.99837e-06
5,0.50067,9.99847e-06
6,0.60066,9.99847e-06
7,0.70062,9.99845e-06
8,0.80066,9.99836e-06
9,0.90067,9.99839e-06
10,1.00062,9.99841e-06
11,1.1006200000000002,9.99837e-06
12,1.20066,9.99843e-06
13,1.30062,9.99827e-06
14,1.40066,9.99841e-06
15,1.50062,9.99838e-06
16,1.6006600000000002,9.99875e-06
17,1.70066,9.99835e-06
18,1.8006600000000001,9.99845e-06
19,1.90066,9.99866e-06
20,2.00067,9.99843e-06
21,2.10062,9.99845e-06
22,2.20066,9.99834e-06
23,2.30067,9.99841e-06
24,2.40066,9.99839e-06
25,2.50062,9.99839e-06
26,2.60062,9.99807e-06
27,2.70067,9.99839e-06
28,2.80067,9.99842e-06
29,2.9006700000000003,9.99834e-06
30,3.0006600000000003,9.99851e-06
31,3.10067,9.99842e-06
32,3.20062,9.99847e-06
33,3.30067,9.99827e-06
34,3.4006200000000004,9.99831e-06
35,3.5006700000000004,9.99858e-06
36,3.6006700000000005,9.99846e-06
37,3.70067,9.99839e-06
38,3.80067,9.99843e-06
39,3.90066,9.99847e-06
40,4.0006200000000005,9.99819e-06
41,4.10066,9.99848e-06
42,4.200670000000001,9.998500000000001e-06
43,4.300660000000001,9.99846e-06
44,4.40066,9.99853e-06
45,4.500660000000001,9.99848e-06
46,4.60067,9.99839e-06
47,4.700670000000001,9.998330000000001e-06
48,4.80067,9.99844e-06
49,4.900670000000001,9.9986e-06
50,5.00067,9.99848e-06
51,5.10067,9.99848e-06
52,5.200670000000001,9.998330000000001e-06
53,5.30067,9.99844e-06
54,5.400620000000001,9.99847e-06
55,5.500660000000001,9.998500000000001e-06
56,5.60062,9.99825e-06
57,5.700620000000001,9.99837e-06
58,5.80067,9.99853e-06
59,5.900670000000001,9.99861e-06
60,6.000660000000001,9.9984e-06
61,6.100670000000001,9.99842e-06
62,6.200670000000001,9.99865e-06
63,6.30067,9.99846e-06
64,6.400620000000001,9.99837e-06
65,6.500660000000001,9.99851e-06
66,6.60062,9.99851e-06
67,6.700660000000001,9.99851e-06
68,6.800660000000001,9.99854e-06
69,6.90066,9.99846e-06
70,7.0006200000000005,9.99837e-06
71,7.100670000000001,9.99813e-06
72,7.200660000000001,9.99849e-06
73,7.30066,9.99852e-06
74,7.400620000000002,9.99846e-06
75,7.50067,9.99827e-06
76,7.600670000000002,9.99842e-06
77,7.700660000000002,9.99832e-06
78,7.80066,9.998500000000001e-06
79,7.90066,9.99842e-06
80,8.00066,9.99862e-06
81,8.100670000000001,9.99834e-06
82,8.20067,9.99881e-06
83,8.30066,9.99847e-06
84,8.40066,9.99845e-06
85,8.500670000000001,9.9986e-06
86,8.600670000000001,9.99847e-06
87,8.700660000000001,9.99857e-06
88,8.80066,9.99831e-06
89,8.90067,9.99838e-06
90,9.000670000000001,9.99848e-06
91,9.100670000000001,9.99838e-06
92,9.20067,9.9984e-06
93,9.30066,9.99857e-06
94,9.40067,9.99844e-06
95,9.50067,9.99842e-06
96,9.600670000000001,9.99842e-06
97,9.700660000000001,9.99849e-06
98,9.80066,9.99847e-06
99,9.90067,9.99838e-06
100,10.00067,9.99849e-06
101,10.10062,9.99843e-06
102,10.20062,9.99858e-06
103,10.30066,9.99839e-06
104,10.400670000000002,9.99852e-06
105,10.500660000000002,9.99844e-06
106,10.60066,9.99859e-06
107,10.70062,9.99846e-06
108,10.80062,9.99834e-06
109,10.900670000000002,9.99834e-06
110,11.00062,9.99873e-06
111,11.10066,9.99839e-06
112,11.20066,9.99852e-06
113,11.30066,9.99854e-06
114,11.400670000000002,9.99843e-06
115,11.50067,9.99845e-06
116,11.60067,9.9984e-06
117,11.70067,9.99866e-06
118,11.80067,9.99851e-06
119,11.900620000000002,9.99837e-06
120,12.00067,9.99855e-06
121,12.10066,9.99856e-06
122,12.20067,9.99838e-06
123,12.30062,9.99851e-06
124,12.400670000000002,9.99849e-06
125,12.50062,9.99839e-06
126,12.60067,9.99847e-06
127,12.70067,9.99808e-06
128,12.80067,9.99826e-06
129,12.900670000000002,9.99851e-06
130,13.00062,9.99851e-06
131,13.10066,9.99872e-06
132,13.20066,9.99845e-06
133,13.30067,9.99863e-06
134,13.400670000000002,9.99851e-06
135,13.50067,9.99856e-06
136,13.60066,9.99842e-06
137,13.70062,9.998500000000001e-06
138,13.800670000000002,9.99852e-06
139,13.900670000000002,9.99847e-06
140,14.00067,9.99849e-06
141,14.10066,9.99855e-06
142,14.20066,9.99842e-06
143,14.300670000000002,9.99842e-06
144,14.400620000000002,9.99847e-06
145,14.50067,9.99838e-06
146,14.60067,9.99848e-06
147,14.70067,9.99847e-06
148,14.800670000000002,9.99845e-06
149,14.900670000000002,9.99846e-06
150,15.00067,9.99866e-06
151,15.10066,9.998330000000001e-06
152,15.20067,9.99899e-06
153,15.300670000000002,9.99841e-06
154,15.400670000000002,9.99841e-06
155,15.50067,9.99798e-06
156,15.60067,9.99852e-06
157,15.70067,9.99832e-06
158,15.800670000000002,9.99858e-06
159,15.900670000000002,9.99859e-06
160,16.00062,9.99862e-06
161,16.100620000000003,9.99853e-06
162,16.200670000000002,9.99852e-06
163,16.30067,9.99838e-06
164,16.40067,9.99855e-06
165,16.502100000000002,9.99849e-06
166,16.60067,9.99807e-06
167,16.700670000000002,9.9984e-06
168,16.80067,9.99839e-06
169,16.90067,9.99834e-06
170,17.000670000000003,9.99855e-06
171,17.10067,9.99832e-06
172,17.20062,9.99857e-06
173,17.30067,9.998330000000001e-06
174,17.40067,9.99842e-06
175,17.500670000000003,9.99863e-06
176,17.60067,9.99853e-06
177,17.700670000000002,9.99852e-06
178,17.80067,9.99857e-06
179,17.90067,9.99855e-06
180,18.000670000000003,9.99859e-06
181,18.10067,9.99852e-06
182,18.20067,9.99847e-06
183,18.30067,9.99856e-06
184,18.40067,9.99846e-06
185,18.500670000000003,9.998500000000001e-06
186,18.60067,9.99858e-06
187,18.70067,9.998500000000001e-06
188,18.80067,9.99857e-06
189,18.90067,9.99847e-06
190,19.000670000000003,9.99855e-06
191,19.100620000000003,9.99861e-06
192,19.20067,9.99863e-06
193,19.30067,9.99853e-06
194,19.40067,9.99848e-06
195,19.50062,9.99855e-06
196,19.60067,9.99851e-06
197,19.70067,9.99845e-06
198,19.80067,9.99853e-06
199,19.90062,9.99867e-06
200,20.000670000000003,9.99825e-06
201,20.100620000000003,9.99856e-06
202,20.20062,9.998500000000001e-06
203,20.30067,9.99849e-06
204,20.40067,9.99829e-06
205,20.500670000000003,9.99846e-06
206,20.600620000000003,9.9984e-06
207,20.70067,9.99802e-06
208,20.80067,9.99828e-06
209,20.90067,9.9982e-06
210,21.000670000000003,9.99843e-06
211,21.10067,9.9987e-06
212,21.20067,9.99856e-06
213,21.30062,9.998500000000001e-06
214,21.40062,9.99848e-06
215,21.500670000000003,9.99843e-06
216,21.60067,9.99862e-06
217,21.700660000000003,9.99856e-06
218,21.80067,9.99859e-06
219,21.90067,9.99848e-06
220,22.000670000000003,9.99846e-06
221,22.10066,9.99846e-06
222,22.200660000000003,9.99867e-06
223,22.30067,9.99835e-06
224,22.40067,9.99841e-06
225,22.500670000000003,9.99857e-06
226,22.600620000000003,9.998330000000001e-06
227,22.700660000000003,9.99823e-06
228,22.80067,9.99848e-06
229,22.90067,9.99856e-06
230,23.000670000000003,9.99851e-06
231,23.10067,9.9987e-06
232,23.20067,9.99836e-06
233,23.30067,9.99851e-06
234,23.40067,9.99812e-06
235,23.500670000000003,9.99846e-06
236,23.60067,9.99847e-06
237,23.70067,9.99857e-06
238,23.80067,9.99844e-06
239,24.000660000000003,9.99847e-06
240,24.500660000000003,9.99836e-06
241,25.10067,9.99852e-06
242,25.70067,9.99859e-06
243,26.30062,9.99846e-06
244,26.90066,9.99849e-06
245,27.500660000000003,9.99862e-06
246,28.20061,9.99853e-06
247,28.80066,9.99843e-06
248,29.50062,9.99834e-06
249,30.200660000000003,9.99843e-06
250,30.90067,9.99845e-06
251,31.60067,9.99854e-06
252,32.40066,9.99858e-06
253,33.10062,9.99853e-06
254,33.90066,9.99838e-06
255,34.700660000000006,9.99858e-06
256,35.50061,9.99854e-06
257,36.30062,9.99855e-06
258,37.200660000000006,9.99847e-06
259,38.00066,9.998500000000001e-06
260,38.90066,9.99858e-06
261,39.80066,9.99857e-06
262,40.700660000000006,9.9986e-06
263,41.700660000000006,9.998500000000001e-06
264,42.700660000000006,9.99846e-06
265,43.700660000000006,9.99849e-06
266,44.700660000000006,9.99884e-06
267,45.70062,9.99847e-06
268,46.80066,9.99853e-06
269,47.90066,9.99848e-06
270,49.00066,9.99844e-06
271,50.100660000000005,9.99844e-06
272,51.300610000000006,9.99857e-06
273,52.50061,9.99844e-06
274,53.70062000000001,9.998330000000001e-06
275,55.00066,9.99849e-06
276,56.20067,9.9984e-06
277,57.50067000000001,9.9986e-06
278,58.90066,9.99863e-06
279,60.30066000000001,9.99829e-06
280,61.700660000000006,9.99848e-06
281,63.100660000000005,9.99867e-06
282,64.60066,9.99866e-06
283,66.10066,9.99851e-06
284,67.60062,9.9986e-06
285,69.20121,9.99842e-06
286,70.80061,9.99852e-06
287,72.40092,9.99853e-06
288,74.10062,9.99864e-06
289,75.90062,9.99827e-06
290,77.60062,9.99859e-06
291,79.40067,9.99859e-06
292,81.30066,9.99844e-06
293,83.20066000000001,9.99856e-06
294,85.10067,9.99851e-06
295,87.10066,9.99858e-06
296,89.10066,9.99856e-06
297,91.20066,9.99841e-06
298,93.30066,9.99861e-06
299,95.50066,9.99862e-06
300,97.70066,9.99852e-06
301,100.00066,9.99828e-06
302,102.30067,9.99868e-06
303,104.70067,9.99859e-06
304,107.20061,9.99866e-06
305,109.60066,9.99851e-06
306,112.20068,9.9986e-06
307,114.80067,9.99869e-06
308,117.50066,9.99852e-06
309,120.20066,9.99851e-06
310,123.00066,9.99862e-06
311,125.90066000000002,9.99864e-06
312,128.80067,9.99863e-06
313,131.80067,9.99843e-06
314,134.90061,9.99824e-06
315,138.00062,9.99838e-06
316,141.30066000000002,9.998500000000001e-06
317,144.50067,9.99853e-06
318,147.90067000000002,9.99831e-06
319,151.40066000000002,9.99848e-06
320,154.90066000000002,9.99855e-06
321,158.50066,9.99862e-06
322,162.20061,9.99844e-06
323,166.00066,9.99856e-06
324,169.80066000000002,9.99857e-06
325,173.80066000000002,9.99859e-06
326,177.80067000000005,9.99861e-06
327,182.00066,9.99858e-06
328,186.20067,9.9984e-06
329,190.50067,9.99862e-06
330,195.00066,9.99869e-06
331,199.50067,9.99864e-06
332,204.20067000000003,9.99855e-06
333,208.90067,9.9984e-06
334,213.80066,9.99827e-06
335,218.80066,9.998500000000001e-06
336,223.90066,9.99847e-06
337,229.10063,9.99873e-06
338,234.40067,9.99841e-06
339,239.90066,9.99856e-06
340,245.50066,9.99842e-06
341,251.20066000000003,9.99861e-06
342,257.00066000000004,9.99857e-06
343,263.00066000000004,9.99862e-06
344,269.20066,9.9986e-06
345,275.40067000000005,9.99874e-06
346,281.80066000000005,9.99846e-06
347,288.40062,9.99843e-06
348,295.10066,9.99844e-06
349,302.00061000000005,9.99867e-06
350,309.00066000000004,9.99864e-06
351,316.20066,9.99847e-06
352,323.60066,9.99854e-06
353,331.10067000000004,9.99838e-06
354,338.80066000000005,9.99827e-06
355,346.70067,9.99849e-06
356,354.80062000000004,9.99862e-06
357,363.10066,9.99839e-06
358,371.50066,9.99829e-06
359,380.20066,9.99849e-06
360,389.00067,9.99844e-06
361,398.10067,9.99845e-06
362,407.40061,9.99839e-06
363,416.90065,9.99839e-06
364,426.60066000000006,9.998330000000001e-06
365,436.5006100000001,9.99862e-06
366,446.70065000000005,9.99847e-06
367,457.1006200000001,9.998500000000001e-06
368,467.70066,9.99871e-06
369,478.60066000000006,9.99858e-06
370,489.8006600000001,9.99848e-06
371,501.20066,9.99854e-06
372,512.90066,9.99861e-06
373,524.80066,9.99847e-06
374,537.00066,9.99869e-06
375,549.50066,9.99851e-06
376,562.30066,9.99864e-06
377,575.40066,9.99854e-06
378,588.80066,9.99843e-06
379,602.60071,9.99839e-06
380,616.6006500000001,9.99844e-06
381,631.00066,9.99861e-06
382,645.7006600000001,9.9983e-06
383,660.7006100000001,9.99859e-06
384,676.1006500000001,9.99857e-06
385,691.8006600000001,9.99855e-06
386,707.90066,9.99848e-06
387,724.40066,9.99852e-06
388,741.3006600000001,9.99844e-06
389,758.60066,9.99851e-06
390,776.20062,9.99865e-06
391,794.3006600000001,9.99844e-06
392,812.8006200000002,9.99864e-06
393,831.8006600000001,9.99888e-06
394,851.10061,9.99863e-06
395,871.00066,9.99838e-06
396,891.3006600000001,9.99853e-06
397,912.00066,9.99848e-06
398,933.30075,9.998500000000001e-06
399,955.00066,9.9984e-06
400,977.20066,9.99847e-06
401,1000.00066,9.9986e-06
